148,1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1985,0,0,0,0,0,0,55888,55888,55888,55888,55888,55888,0,Luanda/Angola
148,1,1986,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,Luanda/Angola
148,1,1987,55888,55888,55888,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
148,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,Luanda/Angola
151,1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
151,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,Luso/Angola
153,1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
153,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,Malange/Angola
166,1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
166,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocamedes/Angola
184,1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
184,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Nova-Lisboa/Angola
